rapport_id;rapport_name;var;nederlands;frans
34;SFBUD_FINAL 4.2;CONCL2;Er zijn nog fouten met severity 1. De gegevens kunnen nog niet doorgestuurd worden.;Il y encore des erreurs sévérité 1. Les données ne peuvent pas être transmises.
34;SFBUD_FINAL 4.2;CONCL3;Er zijn nog fouten met severity 2. Als de gegevens voor Uw instelling correct zijn kan U de zending doorsturen.;Il y a encore des erreurs sévérité 2. Si les données pour votre institution sont correctes, vous pouvez transmettre les données.
34;SFBUD_FINAL 4.2;CONCL4;Er zijn alleen nog fouten met severity 3, dit zijn enkel waarschuwingen. Als de gevens correct zijn kan U de zending doorsturen.;Il y a que des erreurs sévérité 3, il ne s'agit que des avertissements. Si les données sont correctes, vous pouvez transmettre les données.
34;SFBUD_FINAL 4.2;label_concl;CONCLUSIE;CONCLUSION
34;SFBUD_FINAL 4.2;TYPE_REPORT;FINAAL RAPPORT;RAPPORT FINAL
34;SFBUD_FINAL 4.2;TITLE_REPORT;OVERZICHT VAN DE FOUTEN;RESUME DES ERREURS
34;SFBUD_FINAL 4.2;foot;Directoraat-generaal Gezondheidszorg;Direction générale Soins de Santé
34;SFBUD_FINAL 4.2;foot1;Dienst Financiering van de Ziekenhuizen;Service Financement des Hôpitaux
34;SFBUD_FINAL 4.2;C1_IT14_LB;KLASSE;COMPTE
34;SFBUD_FINAL 4.2;C2_IT14_LB;KLASSE;COMPTE
34;SFBUD_FINAL 4.2;C3_IT14_LB;KLASSE;COMPTE
34;SFBUD_FINAL 4.2;C4_IT14_LB;KLASSE;COMPTE
34;SFBUD_FINAL 4.2;C5_IT14_LB;KLASSE;COMPTE
34;SFBUD_FINAL 4.2;C6_IT14_LB;KLASSE;COMPTE
34;SFBUD_FINAL 4.2;C1_IT14_TL;TABEL 1 KLASSE 1;TABLEAU 1 COMPTES DE LA CLASSE 1 
34;SFBUD_FINAL 4.2;C2_IT14_TL;TABEL 1 KLASSE 2;TABLEAU 1 COMPTES DE LA CLASSE 2 
34;SFBUD_FINAL 4.2;C3_IT14_TL;TABEL 1 KLASSE 3;TABLEAU 1 COMPTES DE LA CLASSE 3
34;SFBUD_FINAL 4.2;C4_IT14_TL;TABEL 1 KLASSE 4;TABLEAU 1 COMPTES DE LA CLASSE 4
34;SFBUD_FINAL 4.2;C5_IT14_TL;TABEL 1 KLASSE 5;TABLEAU 1 COMPTES DE LA CLASSE 5
34;SFBUD_FINAL 4.2;C6_IT14_TL;BALANS;BILAN
34;SFBUD_FINAL 4.2;LB_VALUE;WAARDE;VALEUR
34;SFBUD_FINAL 4.2;C61_IT14_LB;KLASSE;COMPTE
34;SFBUD_FINAL 4.2;C62_IT14_LB;KLASSE;COMPTE
34;SFBUD_FINAL 4.2;C63_IT14_LB;KLASSE;COMPTE
34;SFBUD_FINAL 4.2;C64_IT14_LB;KLASSE;COMPTE
34;SFBUD_FINAL 4.2;C65_IT14_LB;KLASSE;COMPTE
34;SFBUD_FINAL 4.2;C60_IT14_LB;KLASSE;COMPTE
34;SFBUD_FINAL 4.2;C61_IT14_TL;TABEL 2 KLASSE 61 DIENSTEN EN BIJKOMENDE LEVERINGEN;TABLEAU 2 CLASSE 61 SERVICES ET FOURNITURES ACCESSOIRES
34;SFBUD_FINAL 4.2;C62_IT14_TL;TABEL 2 KLASSE 62 BEZOLDIGINGEN EN SOCIALE LASTEN;TABLEAU 2 CLASSE 62 REMUNERATIONS ET CHARGES SOCIALES
34;SFBUD_FINAL 4.2;C63_IT14_TL;TABEL 2 KLASSE 63 AFSCHRIJVINGEN,WAARDEVERMINDERINGEN EN VOORZIENINGEN VOOR RISICO'S EN KOSTEN ;TABLEAU 2 CLASSE 63 AMORTISSEMENT, REDUCTIONS DE VALEUR ET PROVISIONS POUR RISQUES ET CHARGES 
34;SFBUD_FINAL 4.2;C64_IT14_TL;TABEL 2 KLASSE 64 ANDERE BEDRIJFKOSTEN ;TABLEAU 2 CLASSE 64 AUTRES CHARGES D'EXPLOITATION 
34;SFBUD_FINAL 4.2;C65_IT14_TL;TABEL 2 KLASSE 65-66 FINANCIELE KOSTEN- UITZONDERLIJKE KOSTEN ;TABLEAU 2 CLASSE 65-66 CHARGES FINANCIERES- CHARGES EXCEPTIONNELLES
34;SFBUD_FINAL 4.2;C60_IT14_TL;TABEL 2 KLASSE 60 VOORRADEN EN LEVERINGEN;TABLEAU 2 CLASSE 60 APPROVISIONNEMENT ET FOURNITURES
34;SFBUD_FINAL 4.2;C70_IT14_TL;TABEL 2 KLASSE 7 OPBRENGSTEN;TABLEAU 2 CLASSE 7 PRODUITS
34;SFBUD_FINAL 4.2;CAP_IT14_TL;TABEL 2 BESTEMMINGEN EN ONTTREKKINGEN ;TABLEAU 2 AFFECTATIONS ET PRELEVEMENTS
34;SFBUD_FINAL 4.2;MOD_3A_IT14_TL;TABEL 3 TOEGEPASTE VERDEELSLEUTELS;TABLEAU 3 CLES DE REPARTITION APPLIQUEES 
34;SFBUD_FINAL 4.2;MOD_3B_IT14_TL;TABEL 3 TOEGEPASTE VERDEELSLEUTELS PER KOSTENPLAATS;TABLEAU 3 CLES DE REPARTITION APPLIQUEES PAR CENTRE DE FRAIS
34;SFBUD_FINAL 4.2;MOD6_B0603;TABEL 6 FINANCIERINGSGEGEVENS : AANTAL BEVALLINGEN;TABLEAU 6 DONNEES DE FINANCEMENT : NOMBRE D'ACCOUCHEMENTS
34;SFBUD_FINAL 4.2;MOD6_B0604;TABEL 6 FINANCIERINGSGEGEVENS : AANTAL GECOLLOCEERDE PATIENTEN;TABLEAU 6 DONNEES DE FINANCEMENT : NOMBRE DE PATIENTS COLLOQUES
34;SFBUD_FINAL 4.2;MOD6_B0605;TABEL 6 FINANCIERINGSGEGEVENS : AANTAL IVF CYCLI;TABLEAU 6 DONNEES DE FINANCEMENT : NOMBRE DE CYCLES FIV
34;SFBUD_FINAL 4.2;MOD6_B0606;TABEL 6 FINANCIERINGSGEGEVENS : VERBLIJVEN (=CONTACTEN) GERIATRISCH DAGZIEKENHUIS;TABLEAU 6 DONNÉES DE FINANCEMENT SÉJOURS (=CONTACTS) EN HOSPITALISATION DE JOUR GÉRIATRIQUE
34;SFBUD_FINAL 4.2;MOD6_DET;TABEL 5 FINANCIERINGSGEGEVENS : APPARATUUR  DETAIL;TABLEAU 5 DONNEES DE FINANCEMENT : APPAREILLAGES  DETAIL
34;SFBUD_FINAL 4.2;MOD_7_TL;TABEL 7 AANTAL FORFAITS EN BEDRAGEN PER RIZIV CODE EN PER SEMESTER;TABLEAU 7 NOMBRE DE FORFAITS ET VALEURS PAR CODE INAMI ET PAR SEMESTRE
34;SFBUD_FINAL 4.2;clef_lb;VERDEELSLEUTELS;CLES DE REPARTITION
34;SFBUD_FINAL 4.2;INAMI_LB;RIZIV CODE;CODE INAMI
34;SFBUD_FINAL 4.2;cost;KOSTENPLAATS;CENTRE DE FRAIS
34;SFBUD_FINAL 4.2;TAB1_03;TABEL 8 : AANTAL DAGEN GEFACTUREERDE PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8 :NOMBRE DE JOURNÉES FACTURÉES PAR ORGANISME ASSUREUR ET PAR MOIS
34;SFBUD_FINAL 4.2;TAB1_05;TABEL 8: AANTAL OPNAMES PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8 : NOMBRE D'ADMISSIONS PAR ORGANISME ASSUREUR ET PAR MOIS
34;SFBUD_FINAL 4.2;TAB1_07;TABEL 8 : AANTAL ONTSLAGEN, OVERLIJDENS INBGREPEN PER VERZEKERINGINSTELLING EN PER MAAND; TABLEAU 8 : NOMBRE DE SORTIES Y COMPRIS LES DÉCÈS PAR ORGANISME ASSUREUR ET PAR MOIS
34;SFBUD_FINAL 4.2;TAB1_09;TABEL 8 : AANTAL DAGEN GEREALISEERDE PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8 :NOMBRE DE JOURNÉES RÉALISÉES PAR ORGANISME ASSUREUR ET PAR MOIS
34;SFBUD_FINAL 4.2;TAB2;TABEL 8 : ERKENDE BEDDEN PER KOSTENPLAATS EN PER MAAND;TABLEAU 8 : LITS AGRÉÉS PAR CENTRE DE FRAIS ET PAR MOIS
34;SFBUD_FINAL 4.2;TAB3_04;TABEL 8 : AANTAL PATIENTEN OP 1 JANUARI PER KOSTENPLAATS EN PER VERZEKERINGINSTELLING;TABLEAU 8 : NOMBRE DE PATIENTS AU 1 JANVIER PAR CENTRE DE FRAIS ET PAR ORGANISME ASSUREUR
34;SFBUD_FINAL 4.2; TAB3_06;TABEL 8 : AANTAL PATIENTEN OP 31 DECEMBER PER KOSTENPLAATS EN PER VERZEKERINGINSTELLING;TABLEAU 8 : NOMBRE DE PATIENTS AU 31 DÉCEMBRE PAR CENTRE DE FRAIS ET PAR ORGANISME ASSUREUR
34;SFBUD_FINAL 4.2;ass;VERZEKERINGINSTELLING;ORGANISME ASSUREUR
34;SFBUD_FINAL 4.2;TAB4_03;TABEL 8 : AANTAL DAGEN GEFACTUREERDE PER KOSTENPLAATS, PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8 : NOMBRE DE JOURNÉES FACTURÉES PAR CENTRE DE FRAIS, PAR ORGANISME ASSUREUR ET PAR MOIS
34;SFBUD_FINAL 4.2;TAB4_05;TABEL 8 : AANTAL OPNAMES PER KOSTENPLAATS, PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8 : NOMBRE D'ADMISSION PAR CENTRE DE FRAIS, PAR ORGANISME ASSUREUR ET PAR MOIS
34;SFBUD_FINAL 4.2;TAB4_07;TABEL 8 : AANTAL ONTSLAGEN, OVERLIJDENS INBGREPEN PER KOSTENPLAATS, PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8: NOMBRE DE SORTIES Y COMPRIS LES DÉCÈS PAR CENTRE DE FRAIS, PAR ORGANISME ASSUREUR ET PAR MOIS
34;SFBUD_FINAL 4.2;TAB4_08;TABEL 8 : AANTAL OVERLIJDEN PER KOSTENPLAATS, PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8: NOMBRE DE DÉCÈS PAR CENTRE DE FRAIS, PAR ORGANISME ASSUREUR ET PAR MOIS
34;SFBUD_FINAL 4.2;TAB4_09;TABEL 8 : AANTAL DAGEN GEREALISEERDE PER KOSTENPLAATS, PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8 : NOMBRE DE JOURNÉES RÉALISÉES PAR CENTRE DE FRAIS, PAR ORGANISME ASSUREUR ET PAR MOIS
34;SFBUD_FINAL 4.2;year_lb;JAAR;ANNÉE
34;SFBUD_FINAL 4.2;montant;WAARDE;VALEUR
34;SFBUD_FINAL 4.2;date_lb;DATUM VAN VERWERVING;DATE D' ACQUISITION
34;SFBUD_FINAL 4.2;semester;SEMESTER;SEMESTRE
34;SFBUD_FINAL 4.2;death;OVERLIJDENS;DECES
34;SFBUD_FINAL 4.2;day;DAGEN;JOURNEES
34;SFBUD_FINAL 4.2;ad;OPNAMES;ADMISSIONS
34;SFBUD_FINAL 4.2;exitdeath;ONTSLAGEN: OVERLIJDENS INBREPEN;SORTIES: DECES COMPRIS
34;SFBUD_FINAL 4.2;SURF;OPPERVLAKTEN;SURFACE
34;SFBUD_FINAL 4.2;oa;7VI;7OA
34;SFBUD_FINAL 4.2;MOIS;MAAND;MOIS
34;SFBUD_FINAL 4.2;construct;BOUWJAAR;DATE DE CONSTRUCTION
34;SFBUD_FINAL 4.2;jan;JANUARI;JANVIER
34;SFBUD_FINAL 4.2;dec;DECEMBER;DECEMBRE
34;SFBUD_FINAL 4.2;bed;ERKENDE BEDDEN;LITS AGREES
34;SFBUD_FINAL 4.2;pat;Patiëntentype;Type de patient
34;SFBUD_FINAL 4.2;move;Beweging;Mouvement
34;SFBUD_FINAL 4.2;TAB4_J;TABEL 8: AANTAL OPNAMES PER KOSTENPLAATS, PER BEWEGINGSTYPE EN PER MAAND;TABLEAU 8: NOMBRE D'ADMISSION PAR CENTRE DE FRAIS, PAR MOUVEMENT ET PAR MOIS
34;SFBUD_FINAL 4.2;item13;Datum;Date
34;SFBUD_FINAL 4.2;item11;Type van aankoop en meerdere upgrade kosten;Type d'achat et plusieurs coûts d'upgrading 
34;SFBUD_FINAL 4.2;val;Waarde;Valeur
35;Z_GROUPER_10;Infos;Identificatie van het ziekenhuis;Identification de l'hôpital
35;Z_GROUPER_10;foot;Directoraat-generaal Gezondheidszorg;Direction générale Soins de Santé
35;Z_GROUPER_10;foot1;Dienst Data en Beleidsinformatie, cel Datamanagement;Service Data & Information stratégique, cellule Data Management
35;Z_GROUPER_10;tab01;Tabel 0.1 - MDC = '00';Tableau 0.1 - MDC = '00'
35;Z_GROUPER_10;A_TOT;Totaal;Total
35;Z_GROUPER_10;TITLE_REPORT;Rapport output grouper voor de registratieperiode ;Rapport output grouper pour la période d'enregistrement
35;Z_GROUPER_10;tab021;Tabel 0.2.1 - DRG = '955': hoofddiagnose niet geldig als ontslagdiagnose (maximaal de eerste 50 verblijfsnummers);Tableau 0.2.1 - DRG = '955' : Diagnostic principal non valable comme diagnostic de sortie (50 premiers numeros de séjour au maximum)
35;Z_GROUPER_10;tab022;Tabel 0.2.2 - DRG = '956': niet te groeperen verblijven (maximaal de eerste 50 verblijfsnummers);Tableau 0.2.2 - DRG = '956' : Séjours non groupables (50 premiers numéros de séjour au maximum)
35;Z_GROUPER_10;tab03;Tabel 0.3 MDC: 'SS';Tableau 0.3 MDC : 'SS'
35;Z_GROUPER_10;tab1;Tabel 1: Major Diagnostic Categories - Selectie: MDC <> '00' - 'SS';Tableau 1 : Catégories de diagnostics majeurs - Sélection : MDC <> '00' - 'SS'
35;Z_GROUPER_10;tab2;Tabel 2: Vlaggen grouper - Selectie: MDC <> 'SS';Tableau 2 : Flags grouper - Sélection : MDC <> 'SS'
35;Z_GROUPER_10;W_APR31TOT;Totaal aantal verblijven voor deze groep =;Nombre total de  séjours pour ce groupe =
35;Z_GROUPER_10;W_APR31DIF;Totaal aantal verschillende DRG's voor deze groep =;Nombre de  DRG différents pour ce groupe =
35;Z_GROUPER_10;tab31;Tabel 3.1: Top 10 DRG's  voor A2_HOSPTYPE_FAC = C en D;Tableau 3.1 : Top 10 DRG's  pour A2_HOSPTYPE_FAC = C ou D
35;Z_GROUPER_10;tab32;Tabel 3.2: Top 10 DRG's  voor A2_HOSPTYPE_FAC = H;Tableau 3.2 : Top 10 DRG's  pour A2_HOSPTYPE_FAC = H
35;Z_GROUPER_10;tab33;Tabel 3.3: Top 10 DRG's  voor A2_HOSPTYPE_FAC = F, M of L;Tableau 3.3 : Top 10 DRG's  pour A2_HOSPTYPE_FAC = F, M ou L
35;Z_GROUPER_10;tab34;Tabel 3.4: Top 10 DRG's  voor A2_HOSPTYPE_FAC = U;Tableau 3.4 : Top 10 DRG's  pour  A2_HOSPTYPE_FAC = U
35;Z_GROUPER_10;tab35;Tabel 3.5: Top 10 DRG's  voor A2_HOSPTYPE_FAC = N;Tableau 3.5 : Top 10 DRG's  pour A2_HOSPTYPE_FAC = N
35;Z_GROUPER_10;tab36;Tabel 3.6: A2_HOSPTYPE_FAC = N;Tableau 3.6 : A2_HOSPTYPE_FAC = N
35;Z_GROUPER_10;tab41;Tabel 4.1: Graad van ernst - Selectie: MDC <> '00' - 'SS';Tableau 4.1 : Degré de séverité - Sélection : MDC <> '00' - 'SS'
35;Z_GROUPER_10;tab42;Tabel 4.2: Risico op overlijden - Selectie: MDC <> '00' - 'SS';Tableau 4.2 : Risque de mortalité - Sélection : MDC <> '00' - 'SS'
35;Z_GROUPER_10;part1;Deel 1: Grouper versie &APR_V.;Partie 1 : Groupeur version &APR_V.
35;Z_GROUPER_10;Neither ;Neither = De grouper gebruikt de variabele voor het gewicht niet (voorbeeld: niet nodig bij volwassenen).;Neither = Le grouper nutilise pas la variable de poids (exemple : pas nécessaire pour les adultes).
35;Z_GROUPER_10;Default ;Default = De grouper heeft het gewicht nodig, maar dit is niet gekend: de grouper gebruikt dan de default-waarde (=). ;Default = Le poids est nécessaire pour le groupeur mais nest pas connu : le grouper utilise la valeur  défaut (=). 
35;Z_GROUPER_10;Coded ;Coded = De grouper heeft het gewicht nodig, maar dit is niet gekend: de grouper kent een gewicht toe op basis van de diagnosecodes voor het verblijf.;Coded = Le poids est nécessaire pour le groupeur mais nest pas connu : le grouper attribue un poids en fonction des codes de diagnostic du séjour.
35;Z_GROUPER_10;Entered ;Entered = De grouper heeft het gewicht nodig en het ziekenhuis heeft dit correct gecodeerd (voorbeeld: een baby met een correct geregistreerd geboortegewicht).;Entered = Le  poids est nécessaire pour le groupeur et il est encodé correctement par lhôpital (exemple : un bébé avec le poids de naissance correctement encodé).
35;Z_GROUPER_10;nbr;Aant;Nb
35;Z_GROUPER_10;Z;MZG;RHM
35;Z_GROUPER_10;AGR;Erkenningsnummer ziekenhuis;Numéro d'agrément de l'hôpital
35;Z_GROUPER_10;HosName;Naam ziekenhuis;Nom de l'hôpital
35;Z_GROUPER_10;RegSys;Registratiesysteem;Système d'enregistrement
35;Z_GROUPER_10;Regper;Registratieperiode;Période d'enregistrement
35;Z_GROUPER_10;ReportDate;Datum rapport;Date du rapport
35;Z_GROUPER_10;APR_lb;Grouper versie;Version groupeur
35;Z_GROUPER_10;txt_err1;Bij de verwerking van de gegevens door de grouper zijn er technische problemen opgetreden. Dit rapport bevat niet voor alle verblijven gegevens of zelfs helemaal geen gegevens. We vragen u om het volgende te doen (in de vermelde volgorde):;Lors du traitement des données du grouper, des problèmes techniques sont survenus.  Dans ce rapport, des données sont manquantes pour tous les séjours, voire inexistantes dans certains cas. Pourriez-vous effectuer les actions suivantes svp (dans lordre repris ci-dessous) :
35;Z_GROUPER_10;txt_err2;1. corrigeer eerst alle fouten severity 1;1. Veuillez tout dabord corriger toutes les fautes de sévérité 1
35;Z_GROUPER_10;txt_err3;2. zijn er geen blokkerende fouten meer, laad dan deze gegevens op een ander moment opnieuw op ;2. Si plus aucune faute bloquante ne subsiste, veuillez charger à nouveau ces données mais à un autre moment 
35;Z_GROUPER_10;txt_err4;3. blijft het probleem bestaan: contacteer onze helpdesk (portahealth@health.fgov.be) met de nodige informatie die ons toelaten de zending eenduidig te identificeren.;3. Si le problème persiste : veuillez contacter notre helpdesk (portahealth@health.fgov.be) en nous fournissant les informations nous permettant didentifier votre envoi. 
36;SFBUD_FINAL 4.7;label1;SEVERITY;SEVERITE
36;SFBUD_FINAL 4.7;label2;AANTAL CONTROLES;NOMBRE DE CONTROLES
36;SFBUD_FINAL 4.7;label3;AANTAL FOUTEN;NOMBRE D'ERREURS
36;SFBUD_FINAL 4.7;tot;TOTAAL;TOTAL
36;SFBUD_FINAL 4.7;stot;SUBTOTAAL;SOUS-TOTAL
36;SFBUD_FINAL 4.7;CONCL1;Er zijn geen fouten. De zending kan doorgestuurd worden.;Il n'y a pas d'erreur. L' envoi peut être transmis.
36;SFBUD_FINAL 4.7;CONCL2;Er zijn nog fouten met severity 1. De gegevens kunnen nog niet doorgestuurd worden.;Il y encore des erreurs sévérité 1. Les données ne peuvent pas être transmises.
36;SFBUD_FINAL 4.7;CONCL3;Er zijn nog fouten met severity 2. Als de gegevens voor Uw instelling correct zijn kan U de zending doorsturen.;Il y a encore des erreurs sévérité 2. Si les données pour votre institution sont correctes, vous pouvez transmettre les données.
36;SFBUD_FINAL 4.7;CONCL4;Er zijn alleen nog fouten met severity 3, dit zijn enkel waarschuwingen. Als de gevens correct zijn kan U de zending doorsturen.;Il y a que des erreurs sévérité 3, il ne s'agit que des avertissements. Si les données sont correctes, vous pouvez transmettre les données.
36;SFBUD_FINAL 4.7;label_concl;CONCLUSIE;CONCLUSION
36;SFBUD_FINAL 4.7;TYPE_REPORT;FINAAL RAPPORT;RAPPORT FINAL
36;SFBUD_FINAL 4.7;TITLE_REPORT;OVERZICHT VAN DE FOUTEN;RESUME DES ERREURS
36;SFBUD_FINAL 4.7;foot;Directoraat-generaal Gezondheidszorg;Direction générale Soins de Santé
36;SFBUD_FINAL 4.7;foot1;Dienst Financiering van de Ziekenhuizen;Service Financement des Hôpitaux
36;SFBUD_FINAL 4.7;C1_IT14_LB;KLASSE;COMPTE
36;SFBUD_FINAL 4.7;C2_IT14_LB;KLASSE;COMPTE
36;SFBUD_FINAL 4.7;C3_IT14_LB;KLASSE;COMPTE
36;SFBUD_FINAL 4.7;C4_IT14_LB;KLASSE;COMPTE
36;SFBUD_FINAL 4.7;C5_IT14_LB;KLASSE;COMPTE
36;SFBUD_FINAL 4.7;C6_IT14_LB;KLASSE;COMPTE
36;SFBUD_FINAL 4.7;C1_IT14_TL;TABEL 1 KLASSE 1;TABLEAU 1 COMPTES DE LA CLASSE 1 
36;SFBUD_FINAL 4.7;C2_IT14_TL;TABEL 1 KLASSE 2;TABLEAU 1 COMPTES DE LA CLASSE 2 
36;SFBUD_FINAL 4.7;C3_IT14_TL;TABEL 1 KLASSE 3;TABLEAU 1 COMPTES DE LA CLASSE 3
36;SFBUD_FINAL 4.7;C4_IT14_TL;TABEL 1 KLASSE 4;TABLEAU 1 COMPTES DE LA CLASSE 4
36;SFBUD_FINAL 4.7;C5_IT14_TL;TABEL 1 KLASSE 5;TABLEAU 1 COMPTES DE LA CLASSE 5
36;SFBUD_FINAL 4.7;C6_IT14_TL;BALANS;BILAN
36;SFBUD_FINAL 4.7;LB_VALUE;WAARDE;VALEUR
36;SFBUD_FINAL 4.7;C61_IT14_LB;KLASSE;COMPTE
36;SFBUD_FINAL 4.7;C62_IT14_LB;KLASSE;COMPTE
36;SFBUD_FINAL 4.7;C63_IT14_LB;KLASSE;COMPTE
36;SFBUD_FINAL 4.7;C64_IT14_LB;KLASSE;COMPTE
36;SFBUD_FINAL 4.7;C65_IT14_LB;KLASSE;COMPTE
36;SFBUD_FINAL 4.7;C60_IT14_LB;KLASSE;COMPTE
36;SFBUD_FINAL 4.7;C61_IT14_TL;TABEL 2 KLASSE 61 DIENSTEN EN BIJKOMENDE LEVERINGEN;TABLEAU 2 CLASSE 61 SERVICES ET FOURNITURES ACCESSOIRES
36;SFBUD_FINAL 4.7;C62_IT14_TL;TABEL 2 KLASSE 62 BEZOLDIGINGEN EN SOCIALE LASTEN;TABLEAU 2 CLASSE 62 REMUNERATIONS ET CHARGES SOCIALES
36;SFBUD_FINAL 4.7;C63_IT14_TL;TABEL 2 KLASSE 63 AFSCHRIJVINGEN,WAARDEVERMINDERINGEN EN VOORZIENINGEN VOOR RISICO'S EN KOSTEN ;TABLEAU 2 CLASSE 63 AMORTISSEMENT, REDUCTIONS DE VALEUR ET PROVISIONS POUR RISQUES ET CHARGES 
36;SFBUD_FINAL 4.7;C64_IT14_TL;TABEL 2 KLASSE 64 ANDERE BEDRIJFKOSTEN ;TABLEAU 2 CLASSE 64 AUTRES CHARGES D'EXPLOITATION 
36;SFBUD_FINAL 4.7;C65_IT14_TL;TABEL 2 KLASSE 65-66 FINANCIELE KOSTEN- UITZONDERLIJKE KOSTEN ;TABLEAU 2 CLASSE 65-66 CHARGES FINANCIERES- CHARGES EXCEPTIONNELLES
36;SFBUD_FINAL 4.7;C60_IT14_TL;TABEL 2 KLASSE 60 VOORRADEN EN LEVERINGEN;TABLEAU 2 CLASSE 60 APPROVISIONNEMENT ET FOURNITURES
36;SFBUD_FINAL 4.7;C70_IT14_TL;TABEL 2 KLASSE 7 OPBRENGSTEN;TABLEAU 2 CLASSE 7 PRODUITS
36;SFBUD_FINAL 4.7;CAP_IT14_TL;TABEL 2 BESTEMMINGEN EN ONTTREKKINGEN ;TABLEAU 2 AFFECTATIONS ET PRELEVEMENTS
36;SFBUD_FINAL 4.7;MOD_3A_IT14_TL;TABEL 3 TOEGEPASTE VERDEELSLEUTELS;TABLEAU 3 CLES DE REPARTITION APPLIQUEES 
36;SFBUD_FINAL 4.7;MOD_3B_IT14_TL;TABEL 3 TOEGEPASTE VERDEELSLEUTELS PER KOSTENPLAATS;TABLEAU 3 CLES DE REPARTITION APPLIQUEES PAR CENTRE DE FRAIS
36;SFBUD_FINAL 4.7;MOD6_DET;TABEL 5 FINANCIERINGSGEGEVENS : APPARATUUR  DETAIL;TABLEAU 5 DONNEES DE FINANCEMENT : APPAREILLAGES  DETAIL
36;SFBUD_FINAL 4.7;MOD_7_TL;TABEL 7 AANTAL FORFAITS EN BEDRAGEN PER RIZIV CODE EN PER SEMESTER;TABLEAU 7 NOMBRE DE FORFAITS ET VALEURS PAR CODE INAMI ET PAR SEMESTRE
36;SFBUD_FINAL 4.7;clef_lb;VERDEELSLEUTELS;CLES DE REPARTITION
36;SFBUD_FINAL 4.7;INAMI_LB;RIZIV CODE;CODE INAMI
36;SFBUD_FINAL 4.7;cost;KOSTENPLAATS;CENTRE DE FRAIS
36;SFBUD_FINAL 4.7;TAB1_03;TABEL 8 : AANTAL DAGEN GEFACTUREERDE PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8 :NOMBRE DE JOURNÉES FACTURÉES PAR ORGANISME ASSUREUR ET PAR MOIS
36;SFBUD_FINAL 4.7;TAB1_05;TABEL 8: AANTAL OPNAMES PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8 : NOMBRE D'ADMISSIONS PAR ORGANISME ASSUREUR ET PAR MOIS
36;SFBUD_FINAL 4.7;TAB1_07;TABEL 8 : AANTAL ONTSLAGEN, OVERLIJDENS INBGREPEN PER VERZEKERINGINSTELLING EN PER MAAND; TABLEAU 8 : NOMBRE DE SORTIES Y COMPRIS LES DÉCÈS PAR ORGANISME ASSUREUR ET PAR MOIS
36;SFBUD_FINAL 4.7;TAB1_09;TABEL 8 : AANTAL DAGEN GEREALISEERDE PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8 :NOMBRE DE JOURNÉES RÉALISÉES PAR ORGANISME ASSUREUR ET PAR MOIS
36;SFBUD_FINAL 4.7;TAB2;TABEL 8 : ERKENDE BEDDEN PER KOSTENPLAATS EN PER MAAND;TABLEAU 8 : LITS AGRÉÉS PAR CENTRE DE FRAIS ET PAR MOIS
36;SFBUD_FINAL 4.7;TAB3_04;TABEL 8 : AANTAL PATIENTEN OP 1 JANUARI PER KOSTENPLAATS EN PER VERZEKERINGINSTELLING;TABLEAU 8 : NOMBRE DE PATIENTS AU 1 JANVIER PAR CENTRE DE FRAIS ET PAR ORGANISME ASSUREUR
36;SFBUD_FINAL 4.7; TAB3_06;TABEL 8 : AANTAL PATIENTEN OP 31 DECEMBER PER KOSTENPLAATS EN PER VERZEKERINGINSTELLING;TABLEAU 8 : NOMBRE DE PATIENTS AU 31 DÉCEMBRE PAR CENTRE DE FRAIS ET PAR ORGANISME ASSUREUR
36;SFBUD_FINAL 4.7;ass;VERZEKERINGINSTELLING;ORGANISME ASSUREUR
36;SFBUD_FINAL 4.7;TAB4_03;TABEL 8 : AANTAL DAGEN GEFACTUREERDE PER KOSTENPLAATS, PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8 : NOMBRE DE JOURNÉES FACTURÉES PAR CENTRE DE FRAIS, PAR ORGANISME ASSUREUR ET PAR MOIS
36;SFBUD_FINAL 4.7;TAB4_05;TABEL 8 : AANTAL OPNAMES PER KOSTENPLAATS, PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8 : NOMBRE D'ADMISSION PAR CENTRE DE FRAIS, PAR ORGANISME ASSUREUR ET PAR MOIS
36;SFBUD_FINAL 4.7;TAB4_07;TABEL 8 : AANTAL ONTSLAGEN, OVERLIJDENS INBGREPEN PER KOSTENPLAATS, PER VERZEKERINGINSTELLING EN PER MAAND;TABLEAU 8: NOMBRE DE SORTIES Y COMPRIS LES DÉCÈS PAR CENTRE DE FRAIS, PAR ORGANISME ASSUREUR ET PAR MOIS
